id,text,category
1494768,HELADO BRESLER LECHE CHIRIMOYA ALEGRE POTE 1 L UNIDAD,"Hielo,Helados Y Postres"
1494963,"HELADO BRESLER TRISABOR MANJAR CON CHIPS POTE 1,84 L UNIDAD","Hielo,Helados Y Postres"
1495042,HELADO BRESLER MAGNUN ALMENDRAS POTE 900 ML UNIDAD,"Hielo,Helados Y Postres"
1494802,HELADO BRESLER CREMA PIÑA POTE 1 L  UNIDAD,"Hielo,Helados Y Postres"
1494922,HELADO BRESLER CARTE DOR ALMENDRADO CAJA 1 L UNIDAD,"Hielo,Helados Y Postres"
1494912,HELADO BRESLER CARTE DOR SELVA NEGRA CAJA 1 L UNIDAD,"Hielo,Helados Y Postres"
1494948,"HELADO BRESLER CREMA PIÑA POTE 1,84 L UNIDAD","Hielo,Helados Y Postres"
1484644,"AGUA MINERAL CON GAS PUYEHUE BOTELLA 1,5 L UNIDAD",Aguas
1454789,GALLETA SALADA ARCOR SELZ CLASICO BOLSA 35 G UNIDAD,Cóctel
1450440,CAFE GRANO HAITI MEZCLA BOLSA 250 G UNIDAD,"Té, Café "
1466820,HARINA SIN POLVOS  SACO 50K UNIDAD,Harinas Y Féculas
1444008,SALSA DE TOMATE WATT´S NATURAL DOYPACK 200 G UNIDAD,Salsas Y Condimentos
1432615,AJI DE COLOR ALMIFRUT BOLSA 1K UNIDAD,Salsas Y Condimentos
1432639,ALMENDRA ALMIFRUT ENTERAS BOLSA 1K UNIDAD,Frutos Secos
1438805,POSTRE EN POLVO MACRO FOOD MOUSSE MANZANA CANELA BOLSA 1K ,Postres Para Preparar
1438686,POSTRE EN POLVO MACRO FOOD NATILLA MANJAR ALMENDRA BOLSA 1K ,Postres Para Preparar
1432347,"JUGO LIQUIDO  ANDINA NECTAR DAMASCO BOTELLA RETORNABLE VIDRIO 1,5 L UNIDAD",Jugos
1478659,LONGANIZA LA CRIANZA CERDO PATAGONICA DISPLAY 400 G UNIDAD,Embutido 
1447653,CHOCOLATE NESTLE CAPRI FRUTILLA BARRA 30 G UNIDAD,Confitería
1485382,GALLETA SALADA CLUB SOCIAL MANTEQUILLA BOLSA 234 G UNIDAD,Cóctel
1476903,LECHE SABORIZADA BEBIDA LACTEA CALO SUPER CHOCOLATE CAJA 1 L UNIDAD,Leche saborizada
1448232,LECHE CONDENSADA NESTLE AZUCARADA LATA 100 G UNIDAD,Leche líquida
1448208,LECHE CONDENSADA NESTLE AZUCARADA LATA 397 G UNIDAD,Leche líquida
1456421,QUESO CREMOSO COLUN SALAME Y MORRON EMBUTIDO 100 G UNIDAD,Derivados De Lácteos
1462748,CLAVO DE OLOR  BOLSA 500 G UNIDAD,Salsas Y Condimentos
1496293,GARBANZO COLISEO SIN PIEL BOLSA 1K UNIDAD,Legumbres
1433295,GARBANZO SELECTA SIN PIEL BOLSA 1K UNIDAD,Legumbres
1477444,YOGURT LIGHT PARMALAT DIET SEMIDESCREMADO VAINILLA BOLSA 900 G UNIDAD,Yogurt
1439490,LASAÑA LUCCHETTI PRECOCIDA CAJA 360 G UNIDAD,Pastas
1453385,BEBIDA ZERO CRUSH BOTELLA  2 L  UNIDAD,Bebidas
1506982,QUESO LAMINADO FUNDO LOS ALERCES MANTECOSO BOLSA 160 G UNIDAD,Derivados De Lácteos
1506963,QUESO LAMINADO FUNDO LOS ALERCES CHEDDAR BOLSA 160 G UNIDAD,Derivados De Lácteos
1460454,ACEITUNA  SEVILLANA BOLSA 1K UNIDAD,Encurtidos
1475054,VACUNO EN CUBOS  BOLSA 1K UNIDAD,Carnes Procesadas
1470743,PASTELES  CHILENITO UNIDAD,Repostería
1436827,ACEITE PEPITA DE UVA CHEF BOTELLA 1 L UNIDAD,Aceites
1488024,GARBANZO MARTINI CON PIEL BOLSA 500 G UNIDAD,Legumbres
1487823,JUGO LIQUIDO  LIVEAN NECTAR 0% AZUCAR DURAZNO CAJA 1 L UNIDAD,Jugos
1472422,POLLO EN TIRAS  BOLSA 1K UNIDAD,Carnes Procesadas
1461117,ARANDANOS  HIGHBUSH KILO APROX.,Fruta Fresca
1434487,QUESILLO SOPROLE SIN SAL POTE 300 G UNIDAD,Derivados De Lácteos
1472929,POROTO VERDE CONGELADO  CORTE FRANCES BOLSA 2K UNIDAD,Frutas Y Verduras Congeladas
1460715,AJI FRESCO  ROCOTO UNIDAD,Verdura Fresca
1443016,JUGO LIQUIDO  WATT´S NECTAR DURAZNO CAJA 1 L UNIDAD,Jugos
1442765,JUGO LIQUIDO  WATT´S NECTAR LIGHT PIÑA CAJA 200 CC UNIDAD,Jugos
1442833,JUGO LIQUIDO  WATT´S NECTAR DAMASCO BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1487551,JALEA EN POLVO SIN AZUCAR LIVEAN DURAZNO CAJA 22 G UNIDAD,Postres Para Preparar
1487481,JALEA EN POLVO SIN AZUCAR LIVEAN NARANJA CAJA 22 G UNIDAD,Postres Para Preparar
1457815,YOGURT LIGHT COLUN FRAMBUESA POTE 125 G UNIDAD,Yogurt
1473737,TILAPIA CONGELADA  FILETE BOLSA 1K UNIDAD,Pescados Y Mariscos Congelados
1460730,AJI FRESCO  CACHO DE CABRA UNIDAD,Verdura Fresca
1442883,JUGO LIQUIDO  WATT´S NECTAR TUTTIKIWI BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1442940,JUGO LIQUIDO  WATT´S NECTAR DURAZNO BOTELLA 400 CC UNIDAD,Jugos
1443008,JUGO LIQUIDO  WATT´S NECTAR MANZANA CAJA 1 L UNIDAD,Jugos
1507430,RAVIOLI TRATTORIA CARNE BOLSA 400 G UNIDAD,Pastas
1507413,RAVIOLI TRATTORIA RICOTTA ESPINACA BOLSA 400 G UNIDAD,Pastas
1488125,ACEITE DE CANOLA MAZOLA BOTELLA 1 L UNIDAD,Aceites
1456139,MANTEQUILLA COLUN UNTABLE CON SAL POTE 200 G UNIDAD,Derivados De Lácteos
1456560,QUESO CREMOSO COLUN UNTABLE CEBOLLA SALTEADA POTE 100 G UNIDAD,Derivados De Lácteos
1456472,QUESO CREMOSO COLUN LIGHT NATURAL EMBUTIDO 200 G UNIDAD,Derivados De Lácteos
1456491,QUESO CREMOSO COLUN LIGHT NATURAL EMBUTIDO 100 G UNIDAD,Derivados De Lácteos
1456552,QUESO CREMOSO COLUN UNTABLE NATURAL POTE 100 G UNIDAD,Derivados De Lácteos
1446816,AGUA MINERAL SIN GAS VITAL BOTELLA 990 CC UNIDAD,Aguas
1476793,LECHE EN POLVO SEMIDESCREMADA CALO INSTANTANEA CRECER 1+ BOLSA 800 G UNIDAD,Leche en polvo
1436994,HIERBA SUPREMO MATE BOLSA 500 G UNIDAD,"Té, Café "
1436925,HIERBA SUPREMO MATICO CAJA 20 BOLSAS UNIDAD,"Té, Café "
1493670,QUEQUE NUTRABIEN FAMILIAR BROWNIE BOLSA 250 G UNIDAD,Repostería
1463960,CORTE OSOBUCO  MARINADO BOLSA 1K UNIDAD,Vacuno 
1432363,"JUGO LIQUIDO  ANDINA NECTAR PIÑA BOTELLA RETORNABLE VIDRIO 1,5 L UNIDAD",Jugos
1436130,AZUCAR LIGHT IANSA BOLSA 1K UNIDAD,Azúcar
1454196,ACEITUNA DON JUAN SEVILLANAS BOLSA 300 G UNIDAD,Encurtidos
1488625,CREMA  NATUREZZA CHAMPIÑON SOBRE 66 G UNIDAD,"Sopa, Caldos Y Bases"
1454179,ACEITUNA DON JUAN HUASCO BOLSA 300 G UNIDAD,Encurtidos
1498861,ARROZ GRAN PALADIN GRADO 1 BOLSA 1K UNIDAD,Arroz 
1486789,MAYONESA HELLMANN´S LIGHT DOYPACK 670 G UNIDAD,Salsas Y Condimentos
1498982,TORTILLAS  PANCHO VILLA MEXICANAS (10 UND) BOLSA 280 G UNIDAD,Masas Y Tortillas
1499016,TORTILLAS  PANCHO VILLA MEXICANAS (16 UND) BOLSA 470 G UNIDAD,Masas Y Tortillas
1498974,TORTILLAS  PANCHO VILLA MEXICANAS XL (12 UND) BOLSA 590 G UNIDAD,Masas Y Tortillas
1497133,BEBIDA NORMAL COCA-COLA BOTELLA RETORNABLE VIDRIO EXPRESS 237 CC UNIDAD,Bebidas
1497163,BEBIDA NORMAL COCA-COLA BOTELLA RETORNABLE VIDRIO 1 L  UNIDAD,Bebidas
1488485,SALCHICHA MONTINA AVE BOLSA 480 G UNIDAD,Embutido 
1454058,POSTRE EN POLVO AMBROSOLI CREMA MANJAR COCO CAJA 160 G UNIDAD,Postres Para Preparar
1479590,HAMBURGUESA VACUNO CONGELADA SAN JORGE EXTRA GRANDE SACHET 150 G UNIDAD,Hamburguezas Y Churrascos
1493768,QUEQUE NUTRABIEN MUFFIN DE NARANJA BOLSA 60 G UNIDAD,Repostería
1454169,ACEITUNA DON JUAN AZAPA BOLSA 300 G UNIDAD,Encurtidos
1476272,PULPAS CONGELADAS MINUTO VERDE MELON CALAMEÑO BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1455561,LECHE EN POLVO ENTERA COLUN INSTANTANEA BOLSA 900 GR UNIDAD,Leche en polvo
1442608,DULCE DE MEMBRILLO WATT´S PAQUETE 500 G UNIDAD,Dulces
1434632,QUESO LAMINADO SOPROLE MANTECOSO QUILQUE DISPLAY 150 G UNIDAD,Derivados De Lácteos
1434682,QUESO LAMINADO SOPROLE GOUDA DISPLAY 250 G UNIDAD,Derivados De Lácteos
1487508,JALEA EN POLVO SIN AZUCAR LIVEAN PIÑA CAJA 22 G UNIDAD,Postres Para Preparar
1476516,MARGARINA BONELLA PAN 250 G UNIDAD,Derivados De Lácteos
1449827,QUIFAROS CAROZZI DOBLE BOLSA 400 G UNIDAD,Pastas
1433909,LECHE SABORIZADA SEMIDESCREMADA SOPROLE FRUTILLA CAJA 200 ML UNIDAD,Leche saborizada
1433926,LECHE SABORIZADA SEMIDESCREMADA SOPROLE CHOCOLATE CAJA 200 ML UNIDAD,Leche saborizada
1464329,CORTE POSTA NEGRA  MARINADO CAJA 100K UNIDAD,Vacuno 
1443060,JUGO LIQUIDO  WATT´S NECTAR LIGHT NARANJA CAJA 1 L UNIDAD,Jugos
1486751,MAYONESA HELLMANN´S LIGHT DOYPACK 760 G UNIDAD,Salsas Y Condimentos
1486758,MAYONESA HELLMANN´S LIGHT DOYPACK 380 G UNIDAD,Salsas Y Condimentos
1486851,MAYONESA HELLMANN´S SUPRIME AMERICAN STYLE FRASCO 312 G ,Salsas Y Condimentos
1489527,YOGURT CON FRUTA QUILLAYES BERRIES POTE 120 G UNIDAD,Yogurt
1489564,YOGURT CON FRUTA QUILLAYES DURAZNO POTE 900 G UNIDAD,Yogurt
1489542,YOGURT CON FRUTA QUILLAYES BERRIES POTE 900 G UNIDAD,Yogurt
1489578,YOGURT CON FRUTA QUILLAYES PAPAYA POTE 120 G UNIDAD,Yogurt
1489503,YOGURT CON FRUTA QUILLAYES FRUTILLA POTE 900 G UNIDAD,Yogurt
1493255,PASTA INSTANTANEA MARUCHAN SABOR POLLO POTE 64 G UNIDAD,Comida Instantánea
1436258,POLVOS DE HORNEAR ROYAL SOBRE 100 G UNIDAD,Harinas Y Féculas
1469771,PALTA FRESCA  HASS CALIBRE 32 KILO APROX.,Verdura Fresca
1469805,PALTA FRESCA  BACON CALIBRE 14 KILO APROX.,Verdura Fresca
1456383,QUESILLO COLUN BOLSA 350 G UNIDAD,Derivados De Lácteos
1476161,POROTO VERDE CONGELADO MINUTO VERDE CORTE FRANCES  BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1438918,POSTRE EN POLVO MACRO FOOD CREME CHOCOLATE NARANJA BOLSA 1K ,Postres Para Preparar
1439308,PURE INSTANTANEO KNORR BOLSA 1K UNIDAD,Comida Instantánea
1437423,FLAN EN POLVO MACRO FOOD CON LECHE FRAMBUESA BOLSA 1K UNIDAD,Postres Para Preparar
1437376,FLAN EN POLVO MACRO FOOD CON LECHE CARAMELO  BOLSA 1K UNIDAD,Postres Para Preparar
1452917,JUGO EN POLVO ZUKO NARANJA SOBRE 35 G UNIDAD,Jugos
1449022,YOGURT CON FRUTA NESTLE GRIEGO FRUTILLA CEREZA POTE 115 G UNIDAD,Yogurt
1493203,PASTA INSTANTANEA MARUCHAN SABOR CAMARON POTE 64 G UNIDAD,Comida Instantánea
1449588,ESPIRALES CAROZZI BOLSA 5K UNIDAD,Pastas
1452979,JUGO EN POLVO ZUKO GO! ISOTONICA FRUTAS TROPICALES  SOBRE 60 G UNIDAD,Jugos
1430260,SOPA MAGGI CARNE CON SEMOLA SOBRE 68 G UNIDAD,"Sopa, Caldos Y Bases"
1439398,CARACOLES LUCCHETTI BOLSA 400 G UNIDAD,Pastas
1443097,JUGO LIQUIDO  WATT´S NECTAR LIGHT DURAZNO CAJA 1 L UNIDAD,Jugos
1506051,"PICADO 9-12 MESES NATURNES CARNE, FIDEOS Y VERDURAS FRASCO 215 G UNIDAD",Comida Para Bebe
1505992,"PICADO 9-12 MESES NATURNES POLLO, ZANAHORIA Y ARROZ FRASCO 215 G UNIDAD",Comida Para Bebe
1506034,PICADO 9-12 MESES NATURNES POLLO Y VERDURAS FRASCO 215 G UNIDAD,Comida Para Bebe
1471176,PAVO MOLIDO CONGELADO  SIN MARINAR MG 7% BOLSA 1K UNIDAD,Carnes Procesadas Congeladas
1442929,JUGO LIQUIDO  WATT´S NECTAR LIGHT TUTTIFRUTILLA BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1442807,JUGO LIQUIDO  WATT´S NECTAR DURAZNO BOTELLA VIDRIO 300 CC UNIDAD,Jugos
1439314,SALSA DE TOMATE KNORR CONCENTRADO BOLSA 1K UNIDAD,Salsas Y Condimentos
1462555,CHULETA CERDO CONGELADA  MARINADA BOLSA 1K UNIDAD,Cerdo Congelado
1504202,KANIKAMA DAERIM DISPLAY 200 G UNIDAD,Pescados Y Mariscos Congelados
1472584,POLLO MOLIDO  4% MATERIA GRASA BOLSA 1K UNIDAD,Carnes Procesadas
1492573,BEBIDA ZERO CANADA DRY LIMON SODA BOTELLA 500 CC UNIDAD,Bebidas
1482222,FRUTA CONSERVA DEYCO GREEN VALLEY DURAZNOS CUBITOS TARRO 570 G UNIDAD,Conservas
1501723,COLADO 9 -12 MESES NATURNES CARNE Y VERDURAS FRASCO 215 G UNIDAD,Comida Para Bebe
1451198,SALSA DE SOYA SAKURA BOTELLA 500 ML UNIDAD,Salsas Y Condimentos
1496168,SABORIZANTE COLACAO CHOCOLATE BOLSA 250 G UNIDAD,Saborizante De Leche
1477714,ENDULZANTE LIQUIDO DUL-SUC SUCRALOSA BOTELLA 270 ML UNIDAD,Endulzantes
1465920,ESPARRAGO FRESCO  BLANCOS ENTEROS KILO APROX.,Verdura Fresca
1496118,SABORIZANTE COLACAO CHOCOLATE CON STEVIA FRASCO 300 G UNIDAD,Saborizante De Leche
1496211,SABORIZANTE COLACAO CHOCOLATE ENERGY BOLSA 450 G UNIDAD,Saborizante De Leche
1496106,SABORIZANTE COLACAO VAINILLA CON STEVIA FRASCO 250 G UNIDAD,Saborizante De Leche
1477212,QUESO LAMINADO CALO TIPO AMERICANO DISPLAY 500 G UNIDAD,Derivados De Lácteos
1482350,FRUTA CONSERVA DEYCO PIÑAS EN TROCITOS TARRO 570 G UNIDAD,Conservas
1482247,FRUTA CONSERVA DEYCO FRUTILLA AL JUGO TARRO 410 G UNIDAD,Conservas
1482388,FRUTA CONSERVA DEYCO PIÑAS EN TROCITOS TARRO 3060 G UNIDAD,Conservas
1486814,MAYONESA HELLMANN´S LIGHT DOYPACK 95 G UNIDAD,Salsas Y Condimentos
1496736,MARISCO CONSERVA AL NATURAL ANGELMO PICADILLO TARRO 190 G UNIDAD,Conservas
1485869,CABRITA EVERCRISP CARAMELO BOLSA 250 G UNIDAD,Cóctel
1486129,SNACK (MIX) EVERCRISP BOLSA 350 G  UNIDAD,Cóctel
1475606,ZAPALLO FRESCO  CAMOTE 100 KILO APROX.,Verdura Fresca
1430372,SOPA MAGGI PARA UNO CHOCLO Y POLLO SOBRE 14 G UNIDAD,"Sopa, Caldos Y Bases"
1443223,"JUGO LIQUIDO  WATT´S NECTAR LIGHT NARANJA BOTELLA 1,5 L UNIDAD",Jugos
1432492,MAYONESA JB LIGHT DOYPACK 760 G UNIDAD,Salsas Y Condimentos
1440865,YOGURT SIN AZUCAR REGIMEL 0% GRASA TROZOS BERRIES POTE 120 G UNIDAD,Yogurt
1440895,YOGURT SIN AZUCAR REGIMEL 0% GRASA NATURAL BOTELLA 1 K UNIDAD,Yogurt
1440777,YOGURT SIN AZUCAR REGIMEL 0% GRASA FRUTILLA BOLSA 900 G UNIDAD,Yogurt
1440834,YOGURT SIN AZUCAR REGIMEL 0% GRASA MORA POTE 120 G UNIDAD,Yogurt
1440783,YOGURT SIN AZUCAR REGIMEL 0% GRASA NATURAL BOLSA 900 G UNIDAD,Yogurt
1462646,CIBOULETTE  PAQUETE APROX. 500 GR UNIDAD,Verdura Fresca
1450679,JALEA EN POLVO CARICIA FRUTILLA CAJA 100 G UNIDAD,Postres Para Preparar
1454052,POSTRE EN POLVO AMBROSOLI CREMA DE CHOCOLATE NUSS CAJA 160 G UNIDAD,Postres Para Preparar
1454031,POSTRE EN POLVO AMBROSOLI CREME BRULEE VAINILLA CAJA 70 G UNIDAD,Postres Para Preparar
1483092,HAMBURGUESA VACUNO CONGELADA PF SACHET 50 G UNIDAD,Hamburguezas Y Churrascos
1483110,HAMBURGUESA VACUNO CONGELADA PF SACHET 90 G UNIDAD,Hamburguezas Y Churrascos
1483633,PATE PF AVE EMBUTIDO 125 G UNIDAD,Fiambrería
1483649,PATE PF JAMON EMBUTIDO 125 G UNIDAD,Fiambrería
1455724,LECHE SABORIZADA SEMIDESCREMADA COLUN KIDS CHOCOLATE MANJAR CAJA 200 CC UNIDAD,Leche saborizada
1504333,LECHE DE ARROZ TERRIUM INSTANTANEA CAJA 300 G UNIDAD,Leches Especiales
1486864,MAYONESA HELLMANN´S SUPRIME CLASSIC BOTELLA  554 G ,Salsas Y Condimentos
1486718,MAYONESA HELLMANN´S DOYPACK 670 G UNIDAD,Salsas Y Condimentos
1483669,PATE PF TERNERA EMBUTIDO 160 G UNIDAD,Fiambrería
1483617,PATE PF JAMON SERRANO EMBUTIDO 125 G UNIDAD,Fiambrería
1489549,YOGURT CON FRUTA QUILLAYES DURAZNO POTE 120 G UNIDAD,Yogurt
1489489,YOGURT CON FRUTA QUILLAYES FRUTILLA POTE 120 G UNIDAD,Yogurt
1474493,TRUTRO CORTO PAVO CONGELADO  MARINADA BOLSA 1K UNIDAD,Pavo Congelado
1474482,TRUTRO CORTO PAVO CONGELADO  SIN MARINAR BOLSA 1K UNIDAD,Pavo Congelado
1495402,LECHE DE ALMENDRA ECOMIL POLVO SIN AZUCAR TARRO 400 G UNIDAD,Leches Especiales
1495381,LECHE DE ALMENDRA ECOMIL POLVO TARRO 400 G UNIDAD,Leches Especiales
1455108,PATE WINTER TERNERA EMBUTIDO 125 G UNIDAD,Fiambrería
1455094,PATE WINTER JAMON EMBUTIDO 125 G UNIDAD,Fiambrería
1447627,CEREAL INTEGRAL NESTLE FITNESS CAJA 330 G UNIDAD,Semillas Y Cereales
1449883,RIGATI CAROZZI TRICOLOR BOLSA 400 G UNIDAD,Pastas
1490271,ATUN CONSERVA AL AGUA VAN CAMP´S PACK LOMITOS TARRO 160 G 6 UNIDADES,Conservas
1439484,HARINA SIN POLVOS LUCCHETTI BOLSA 1K UNIDAD,Harinas Y Féculas
1453929,JALEA EN POLVO AMBROSOLI AMBERRIES FRAMBUESA Y MORA CAJA 80 G UNIDAD,Postres Para Preparar
1443332,JUGO LIQUIDO  WATT´S NECTAR SELECCION FRAMBUESA CAJA 1 L UNIDAD,Jugos
1443433,JUGO LIQUIDO  WATT´S NECTAR SELECCION PIÑA GUAYABA BOTELLA VIDRIO 1 L UNIDAD,Jugos
1469745,PALTA FRESCA  HASS CALIBRE 30 KILO APROX.,Verdura Fresca
1469680,PALTA FRESCA  HASS CALIBRE 20 KILO APROX.,Verdura Fresca
1486824,MAYONESA HELLMANN´S SUPRIME AMERICAN STYLE FRASCO 732 G ,Salsas Y Condimentos
1452634,BEBIDA NORMAL KEM BOTELLA RETORNABLE VIDRIO 350 CC UNIDAD,Bebidas
1501930,CROQUETAS EL GOLFO FILETES DE MERLUZA BOLSA 500 G UNIDAD,Apanados
1501942,CROQUETAS EL GOLFO HAMBURGUESA DE MERLUZA BOLSA 200 G UNIDAD,Apanados
1472175,PLATANO  PERUANO (VERDE) KILO APROX.,Fruta Fresca
1496782,MARISCO CONSERVA AL NATURAL ANGELMO SURTIDO CALDILLO TARRO 425 G UNIDAD,Conservas
1475625,ZAPALLO FRESCO  ITALIANO 100 UNIDADES,Verdura Fresca
1435254,YOGURT CON FRUTA SOPROLE GOLD CHOCOLATE ALMENDRAS POTE 165 G UNIDAD,Yogurt
1435311,YOGURT CON FRUTA SOPROLE BATIFRUT AMERICANO FRUTILLA POTE 155 G UNIDAD,Yogurt
1430971,GRANOLA QUAKER AVENA MIEL Y PASAS CAJA 380 G UNIDAD,Semillas Y Cereales
1430994,GRANOLA QUAKER AVENA MANZANA Y ARANDANOS CAJA 380 G UNIDAD,Semillas Y Cereales
1510145,POLLO ENTERO ARIZTIA MARINADO CON MENUDENCIA CAJA 23K APROX. UNIDAD,Pollo 
1485085,"JAMON POLLO ARIZTIA PECHUGA ASADA PIEZA 2,2K UNIDAD",Fiambrería
1439566,QUIFAROS LUCCHETTI BOLSA 1K UNIDAD,Pastas
1487044,AGUA MINERAL CON GAS JAHUEL BOTELLA 500 CC UNIDAD,Aguas
1454773,CHOCOLATE ARCOR GOLPE  BARRA 36 G UNIDAD,Confitería
1503246,HARINA DE ARROZ LA FUENTE NATURAL BOLSA 1 K UNIDAD,Harinas Y Féculas
1456352,QUESILLO COLUN LIGHT POTE 160 G UNIDAD,Derivados De Lácteos
1439212,SOPA MACRO FOOD CARNE CON CARACOLITOS  BOLSA 1K UNIDAD,"Sopa, Caldos Y Bases"
1439176,SOPA MACRO FOOD CARNE CON VERDURAS BOLSA 1K UNIDAD,"Sopa, Caldos Y Bases"
1430492,CABELLO DE ANGEL PARMA CORTO BOLSA 400 G UNIDAD,Pastas
1430505,CABELLO DE ANGEL PARMA LARGO BOLSA 400 G UNIDAD,Pastas
1440307,TE LIPTON YELLOW LABEL CAJA 20 BOLSAS UNIDAD,"Té, Café "
1495602,PAN DE MOLDE CASTAÑO CENTENO MARAVILLA BOLSA 540 G UNIDAD,Pan Envasado
1495656,PAN DE MOLDE CASTAÑO INTEGRAL CENTENO FAMILIAR BOLSA 680 G UNIDAD,Pan Envasado
1495707,PAN DE MOLDE CASTAÑO INTEGRAL SANDWICH BOLSA 1K UNIDAD,Pan Envasado
1480117,PATE SAN JORGE CAMPO EMBUTIDO 120 G UNIDAD,Fiambrería
1431018,ADEREZO ENSALADA GOURMET AJO CIBOULETTE BOTELLA 250 G UNIDAD,Salsas Y Condimentos
1431007,ADEREZO ENSALADA GOURMET CESAR BOTELLA 250 G UNIDAD,Salsas Y Condimentos
1455914,LECHE SABORIZADA SEMIDESCREMADA COLUN CHOCOLATE ORIGINAL CAJA 200 CC UNIDAD,Leche saborizada
1455617,LECHE LIQUIDA ENTERA COLUN NATURAL CAJA 1 L UNIDAD,Leche líquida
1453964,MASTICABLE AMBROSOLI FRUGELE BOLSA 430 G UNIDAD,Confitería
1449640,HARINA CON POLVOS CAROZZI SACO 5K UNIDAD,Harinas Y Féculas
1433403,POROTO SELECTA ESPAÑOL BOLSA 1K UNIDAD,Legumbres
1430315,SOPA MAGGI POLLO CON VERDURAS SOBRE 73 G UNIDAD,"Sopa, Caldos Y Bases"
1435222,YOGURT CON FRUTA SOPROLE BATIFRUT DURAZNO POTE 165 G UNIDAD,Yogurt
1435357,YOGURT CON FRUTA SOPROLE GRIEGO PIÑA POTE 110 G UNIDAD,Yogurt
1501507,CHORIZO RECETA DEL ABUELO CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,Embutido 
1440799,YOGURT SIN AZUCAR REGIMEL 0% GRASA FRUTILLA POTE 120 G UNIDAD,Yogurt
1435984,YOGURT PROBIOTICO SURLAT BENECOL SIN LACTOSA DURAZNO BOTELLA 100 ML UNIDAD,Yogurt
1436002,YOGURT PROBIOTICO SURLAT BENECOL SIN LACTOSA FRUTILLA BOTELLA 100 ML UNIDAD,Yogurt
1435948,YOGURT PROBIOTICO SURLAT KIDS MANZANA PACK (8 UND) BOTELLA 100 ML UNIDAD,Yogurt
1486505,OREGANO GUTLAND ENTERO BOLSA 1K UNIDAD,Salsas Y Condimentos
1493838,ARROZ INSTANTANEO ALCAFOOD VERDURITAS Y CARNE POTE 45 G UNIDAD,Comida Instantánea
1501333,CHIA MI TIERRA BOLSA 175 G UNIDAD,Semillas Y Cereales
1485090,"JAMON POLLO ARIZTIA PECHUGA AHUMADA PIEZA 2,2K UNIDAD",Fiambrería
1485067,"JAMON POLLO ARIZTIA PECHUGA ACARAMELADA PIEZA 2,2K UNIDAD",Fiambrería
1479303,QUEQUE CENA CLASICO BOLSA 225 G UNIDAD,Repostería
1479350,QUEQUE CENA CHOCOLATE BOLSA 225 G UNIDAD,Repostería
1487022,AGUA MINERAL CON GAS JAHUEL BOTELLA 330 CC UNIDAD,Aguas
1433327,HARINA CON POLVOS SELECTA SACO 5K UNIDAD,Harinas Y Féculas
1487031,AGUA MINERAL CON GAS JAHUEL BOTELLA VIDRIO 350 CC UNIDAD,Aguas
1486144,JUGO LIQUIDO  FRUGO NARANJA BOTELLA 2 L UNIDAD,Jugos
1501489,CHORIZO RECETA DEL ABUELO CERDO DE CAMPO DISPLAY 500 G UNIDAD,Embutido 
1441263,CURRY MARCO POLO BOLSA 15 G UNIDAD,Salsas Y Condimentos
1444659,GARBANZO BANQUETE SIN PIEL BOLSA 1K UNIDAD,Legumbres
1461319,BERLIN  RELLENO CON CREMA PASTELERA UNIDAD,Repostería
1496393,ATUN CONSERVA AL AGUA ANGELMO LOMITOS TARRO 170 G UNIDAD,Conservas
1496570,MARISCO CONSERVA AL ACEITE ANGELMO SURTIDO CALDILLO TARRO 425 G UNIDAD,Conservas
1469834,PALTA FRESCA  BACON CALIBRE 16 KILO APROX.,Verdura Fresca
1438839,POSTRE EN POLVO MACRO FOOD MOUSSE BERRIES BOLSA 1K ,Postres Para Preparar
1437293,CREMA  MACRO FOOD VERDURAS REDUCIDA EN SODIO BOLSA 1K UNIDAD,"Sopa, Caldos Y Bases"
1507632,SNACK (MIX) TIKA CAMOTE Y BETARRAGA DOYPACK 212 G UNIDAD,Cóctel
1446589,PAN DE MOLDE IDEAL CENTENO SESAMO BOLSA 540 G UNIDAD,Pan Envasado
1476187,POROTO VERDE CONGELADO MINUTO VERDE CORTE FRNACES BOLSA 150 G UNIDAD,Frutas Y Verduras Congeladas
1476197,POROTO VERDE CONGELADO MINUTO VERDE CORTE AMERICANO BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas
1468475,MALAYA CERDO   SIN MARINAR BOLSA 1K UNIDAD,Cerdo 
1431337,CURRY GOURMET BOLSA 15 G UNIDAD,Salsas Y Condimentos
1479331,QUEQUE CENA VAINILLA BOLSA 300 G UNIDAD,Repostería
1479317,QUEQUE CENA LIMON BOLSA 300 G UNIDAD,Repostería
1458262,PECHUGA ENTERA POLLO SUPER POLLO MARINADO CAJA 150K UNIDAD,Pollo 
1458245,PECHUGA ENTERA POLLO SUPER POLLO MARINADAS BANDEJA 1K UNIDAD,Pollo 
1431039,ADEREZO ENSALADA GOURMET BLUE CHEESE BOTELLA 250 G UNIDAD,Salsas Y Condimentos
1445333,CAFE DE CEBADA ECCO TARRO 100 G UNIDAD,"Té, Café "
