id,text,category,conf,envase,marca,modelo,tp,medida bolsa (bolsa),medida lt (litro),medida tableta (tableta),medida un (unidad1),medida un2 (unidad2),light,medida gr (gramo),sabor,alvacio,marinado,tamaño
1457735,YOGURT LIGHT COLUN TRANSITO FRUTOS FRUTILLA PLATANO BOLSA 900 G UNIDAD,Yogurt,99.0,bolsa,colun,frutos; transito frutos,yogurt light,1,,,,,light,900.0,frutilla; frutilla platano; platano,,,
1478575,JAMON CERDO LA CRIANZA ACARAMELADO ARTESANAL AL VACIO 250 G UNIDAD,Fiambrería,99.0,,la crianza,acaramelado; acaramelado artesanal al vacio; artesanal; cerdo; jamon,jamon cerdo,,,,,,,250.0,,,,
1474012,TORTA  TRES LECHES 20 PERSONAS UNIDAD,Repostería,99.0,,,,torta,,,,,,,,,,,
1509454,YOGURT SIN AZUCAR DANONE GRIEGO NATURAL POTE 150 G UNIDAD,Yogurt,99.0,pote,danone,griego,yogurt sin azucar,,,,,,,150.0,natural,,,
1509123,YOGURT LIGHT DANONE SEMIDESCREMADO FRUTILLA POTE 115 G UNIDAD,Yogurt,99.0,pote,danone,,yogurt light,,,,,,light; semidescremado,115.0,frutilla,,,
1489677,YOGURT LIGHT QUILLAYES GRIEGO CON BERRIES POTE 110 G UNIDAD,Yogurt,99.0,pote,quillayes,griego; griego con,yogurt light,,,,,,light,110.0,berries,,,
1488260,MANI MILLANTU SALADO BOLSA 200 G UNIDAD,Frutos Secos,99.0,bolsa,millantu,salado,mani,1,,,,,,200.0,,,,
1488245,MANI MILLANTU SIN SAL BOLSA 200 G UNIDAD,Frutos Secos,99.0,bolsa,millantu,,mani,1,,,,,sin sal,200.0,,,,
1473154,POSTA ROSADA CERDO CONGELADA  MARINADA BOLSA 1K UNIDAD,Cerdo Congelado,99.0,bolsa,,,posta rosada cerdo congelada,1,,,,,,,,,marinada,
1509502,YOGURT SIN AZUCAR ACTIVIA 0% GRASA PULPA FRUTILLA POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,pulpa,yogurt sin azucar,,,,,,,120.0,frutilla,,,
1509567,YOGURT SIN AZUCAR ACTIVIA 0% GRASA FIBRAS CHIA FRUTILLA POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,chia,yogurt sin azucar,,,,,,,120.0,frutilla,,,
1509532,YOGURT SIN AZUCAR ACTIVIA 0% GRASA FIBRAS QUINOA KIWI POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,,yogurt sin azucar,,,,,,,120.0,kiwi,,,
1509517,YOGURT SIN AZUCAR ACTIVIA 0% GRASA PULPA CIRUELA POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,pulpa; pulpa ciruela,yogurt sin azucar,,,,,,,120.0,,,,
1509487,YOGURT SIN AZUCAR ACTIVIA 0% GRASA PULPA MORA POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,pulpa,yogurt sin azucar,,,,,,,120.0,mora,,,
1509477,YOGURT SIN AZUCAR ACTIVIA 0% GRASA VAINILLA POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,,yogurt sin azucar,,,,,,,120.0,vainilla,,,
1509552,YOGURT SIN AZUCAR ACTIVIA 0% GRASA FIBRAS MUESLI POTE 120 G UNIDAD,Yogurt,99.0,pote,activia,,yogurt sin azucar,,,,,,,120.0,,,,
1455043,JAMON CERDO WINTER ACARAMELADO LAMINADO AL VACIO 250 G UNIDAD,Fiambrería,99.0,,winter,acaramelado; acaramelado laminado; acaramelado laminado al vacio; cerdo; jamon,jamon cerdo,,,,,,,250.0,,,,
1507287,QUESO TROZO LOS TILOS MANTECOSO ENVASE AL VACIO 400 G UNIDAD,Derivados De Lácteos,99.0,,los tilos,mantecoso; mantecoso envase al vacio,queso trozo,,,,,,,400.0,,,,
1507407,QUESO TROZO LOS TILOS BRIE PUNTA 140 G UNIDAD,Derivados De Lácteos,99.0,,los tilos,brie punta,queso trozo,,,,,,,140.0,,,,
1509063,YOGURT LIGHT DANONE SEMIDESCREMADO FRUTILLA BOLSA 900 G UNIDAD,Yogurt,99.0,bolsa,danone,,yogurt light,1,,,,,light; semidescremado,900.0,frutilla,,,
1489647,YOGURT LIGHT QUILLAYES GRIEGO CON FRUTILLAS POTE 110 G UNIDAD,Yogurt,99.0,pote,quillayes,griego; griego con,yogurt light,,,,,,light,110.0,,,,
1445217,MARISCO CONSERVA AL NATURAL ROBINSON CRUSOE CHORITOS SALSA PICANTE TARRO 190 G UNIDAD,Conservas,99.0,tarro,robinson crusoe,choritos; choritos salsa picante,marisco conserva al natural,,,,,,,190.0,,,,
1455027,CHORICILLO WINTER CERDO PARRILLERO AL VACIO 1K UNIDAD,Embutido ,99.0,,winter,al vacio; cerdo; cerdo parrillero; cerdo parrillero al vacio,choricillo,,,,,,,,,,,
1474102,TORTA  SELVA NEGRA 30 PERSONAS UNIDAD,Repostería,99.0,,,,torta,,,,,,,,,,,
1492489,BEBIDA NORMAL CANADA DRY LIMON SODA BOTELLA RETORNABLE VIDRIO 350 CC UNIDAD,Bebidas,99.0,botella; botella retornable; botella retornable vidrio,canada dry,,bebida normal,,0.35000000000000003,,,,,,limon,,,
1472330,POLEN  BOLSA 500 G UNIDAD,Semillas Y Cereales,99.0,bolsa,,,,1,,,,,,500.0,,,,
1472347,POLEN  BOLSA 1K UNIDAD,Semillas Y Cereales,99.0,bolsa,,,,1,,,,,,,,,,
1441489,PAPA FRITA MARCO POLO CASERAS CORTE LISO BOLSA 120 G UNIDAD,Cóctel,99.0,bolsa,marco polo,caseras corte liso,papa frita,1,,,,,,120.0,,,,
1458300,"POLLO ENTERO CONGELADO SUPER POLLO MARINADO CON MENUDENCIAS BOLSA 2,2K APROX. UNIDAD",Pollo Congelado,99.0,bolsa,super pollo,,pollo entero congelado,1,,,,,,,,,marinado,
1434239,MARGARINA SOPROLE CON LECHE PAN 125 G UNIDAD,Derivados De Lácteos,99.0,pan,soprole,con leche,margarina,,,,,,,125.0,,,,
1466629,GANSO CERDO CONGELADO  MARINADO BOLSA 1K UNIDAD,Cerdo Congelado,99.0,bolsa,,,ganso cerdo congelado,1,,,,,,,,,marinado,
1466644,GANSO CERDO CONGELADO  SIN MARINAR BOLSA 1K UNIDAD,Cerdo Congelado,99.0,bolsa,,,ganso cerdo congelado,1,,,,,,,,,sin marinar,
1444360,SEMOLA TALLIANI CAJA 250 G UNIDAD,Harinas Y Féculas,99.0,caja,talliani,,semola,,,,,,,250.0,,,,
1496724,MARISCO CONSERVA AL NATURAL ANGELMO MACHAS TARRO 425 G UNIDAD,Conservas,99.0,tarro,angelmo,machas,marisco conserva al natural,,,,,,,425.0,,,,
1458292,POLLO EN TIRAS CONGELADO SUPER POLLO BOLSA 700 G UNIDAD,Carnes Procesadas Congeladas,99.0,bolsa,super pollo,,pollo en tiras congelado,1,,,,,,700.0,,,,
1490457,ATUN CONSERVA EN ACEITE VAN CAMP´S LOMITOS TARRO 1730 G UNIDAD,Conservas,99.0,tarro,van camp´s,lomitos,atun conserva en aceite,,,,,,,1730.0,,,,
1447159,"BEBIDA NORMAL PAP BOTELLA RETORNABLE  1,250 L UNIDAD",Bebidas,99.0,botella; botella retornable,pap,,bebida normal,,1.25,,,,,,,,,
1507257,QUESO TROZO HUENTELAUQUEN MANTECOSO ENVASE AL VACIO 350 G UNIDAD,Derivados De Lácteos,99.0,,huentelauquen,mantecoso; mantecoso envase al vacio,queso trozo,,,,,,,350.0,,,,
1477654,ACEITE VEGETAL GRANADA BOTELLA 1 L UNIDAD,Aceites,99.0,botella,granada,,aceite vegetal,,1.0,,,,,,,,,
1507207,QUESO TROZO REYBIER EMMENTAL ENVASE AL VACIO 220 G UNIDAD,Derivados De Lácteos,99.0,,reybier,emmental; emmental envase al vacio,queso trozo,,,,,,,220.0,,,,
1485777,ATUN CONSERVA EN ACEITE DE REYES LOMITOS TARRO 170 G UNIDAD,Conservas,99.0,tarro,de reyes,lomitos,atun conserva en aceite,,,,,,,170.0,,,,
1485784,ATUN CONSERVA EN ACEITE DE REYES DESMENUZADO TARRO 170 G UNIDAD,Conservas,99.0,tarro,de reyes,desmenuzado,atun conserva en aceite,,,,,,,170.0,,,,
1478922,AJI DE COLOR WINKLER      FRASCO 40 G UNIDAD,Salsas Y Condimentos,99.0,frasco,,,aji de color,,,,,,,40.0,,,,
1438482,MANJAR MACRO FOOD BOLSA 1K UNIDAD,Dulces,99.0,bolsa,macro food,,manjar,1,,,,,,,,,,
1440648,MARGARINA REGIMEL LIGHT POTE 500 G UNIDAD,Derivados De Lácteos,99.0,pote,regimel,,margarina,,,,,,light,500.0,,,,
1501521,CHUCHOCA  LA FUENTE NATURAL BOLSA 500 G UNIDAD,Harinas Y Féculas,99.0,bolsa,la fuente natural,,,1,,,,,,500.0,,,,
1465842,ENTRAÑA CERDO   SIN MARINAR BOLSA 1K UNIDAD,Cerdo ,99.0,bolsa,,,,1,,,,,,,,,sin marinar,
1465806,ENTRAÑA CERDO   SIN MARINAR BOLSA  1K UNIDAD,Cerdo ,99.0,bolsa,,,,1,,,,,,,,,sin marinar,
1483564,LOMITO DE CERDO CONGELADO PF SACHET 120 G UNIDAD,Hamburguezas Y Churrascos,99.0,sachet,pf,,lomito de cerdo congelado,,,,,,,120.0,,,,
1465790,ENTRAÑA CERDO   MARINADO BOLSA 1K UNIDAD,Cerdo ,99.0,bolsa,,,,1,,,,,,,,,marinado,
1446983,POLENTA OSO BOLSA 250 G UNIDAD,Harinas Y Féculas,99.0,bolsa,oso,,polenta,1,,,,,,250.0,,,,
1483599,PANCETA PF BOLSA 150 G UNIDAD,Fiambrería,99.0,bolsa,pf,,panceta,1,,,,,,150.0,,,,
1506469,PULPO CONGELADO TRANMAR CAJA 1K UNIDAD,Pescados Y Mariscos Congelados,99.0,caja,tranmar,,pulpo congelado,,,,,,,,,,,
1475926,ESPINACA CONGELADA MINUTO VERDE BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas,99.0,bolsa,minuto verde,,espinaca congelada,1,,,,,,,,,,
1475914,ESPINACA CONGELADA MINUTO VERDE BOLSA 350 G UNIDAD,Frutas Y Verduras Congeladas,99.0,bolsa,minuto verde,,espinaca congelada,1,,,,,,350.0,,,,
1507197,QUESO TROZO PAHUILMO PROVOLETA EN PLATO DE GREDA 120 G UNIDAD,Derivados De Lácteos,99.0,,pahuilmo,provoleta en plato de greda,queso trozo,,,,,,,120.0,,,,
1507227,QUESO TROZO PAHUILMO CABRA ENVASE AL VACIO 250 G UNIDAD,Derivados De Lácteos,99.0,,pahuilmo,cabra; cabra envase al vacio,queso trozo,,,,,,,250.0,,,,
1501176,CENTOLLA CONGELADA MAR VERDE CARNE PRECOCIDA BANDEJA 250 G UNIDAD,Pescados Y Mariscos Congelados,99.0,bandeja,mar verde,carne; carne precocida; precocida,centolla congelada,,,,,,,250.0,,,,
1501161,CENTOLLA CONGELADA MAR VERDE CAJA 250 G UNIDAD,Pescados Y Mariscos Congelados,99.0,caja,mar verde,,centolla congelada,,,,,,,250.0,,,,
1504452,LECHE LIQUIDA DESCREMADA ACTICOL CORAZON CAJA 200 ML UNIDAD,Leche líquida,99.0,caja,acticol,corazon,leche liquida descremada,,0.2,,,,descremada,,,,,
1504429,LECHE LIQUIDA DESCREMADA ACTICOL CORAZON CAJA 1 L UNIDAD,Leche líquida,99.0,caja,acticol,corazon,leche liquida descremada,,1.0,,,,descremada,,,,,
1453324,BEBIDA NORMAL CRUSH BOTELLA RETORNABLE 2 L  UNIDAD,Bebidas,99.0,botella; botella retornable,crush,,bebida normal,,2.0,,,,,,,,,
1484028,ESPINACA CONGELADA ALIFRUT BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas,99.0,bolsa,alifrut,,espinaca congelada,1,,,,,,,,,,
1504159,JUREL CONSERVA AL NATURAL BUEN CHEF TARRO 425 G UNIDAD,Conservas,99.0,tarro,buen chef,,jurel conserva al natural,,,,,,,425.0,,,,
1476379,PAPAS PRE-FRITAS MC CAIN BOLSA 720 G UNIDAD,Frutas Y Verduras Congeladas,99.0,bolsa,mc cain,,papas pre-fritas,1,,,,,,720.0,,,,
1488289,PISTACHO MILLANTU SALADOS BOLSA 80 G UNIDAD,Cóctel,99.0,bolsa,millantu,salados,pistacho,1,,,,,,80.0,,,,
1489872,YOGURT SIN LACTOSA QUILLAYES GRIEGO CON FRUTILLAS POTE 110 G UNIDAD,Yogurt,99.0,pote,quillayes,griego; griego con,yogurt sin lactosa,,,,,,sin lactosa,110.0,,,,
1458440,TRUTRO ENTERO POLLO SUPER POLLO DESHUESADO A LA CHILENA BANDEJA 1K UNIDAD,Pollo ,99.0,bandeja,super pollo,a la chilena; deshuesado a la chilena,trutro entero pollo,,,,,,,,,,,
1458485,TRUTRO ENTERO POLLO SUPER POLLO DESHUESADO SIN PIEL BANDEJA 1K UNIDAD,Pollo ,99.0,bandeja,super pollo,deshuesado sin piel,trutro entero pollo,,,,,,,,,,,
1435881,YOGURT BATIDO SURLAT KIDS VAINILLA POTE 125 G UNIDAD,Yogurt,99.0,pote,surlat,kids,yogurt batido,,,,,,,125.0,vainilla,,,
1509612,YOGURT SIN LACTOSA CALAN CHIRIMOYA POTE 110 G UNIDAD,Yogurt,99.0,pote,calan,,yogurt sin lactosa,,,,,,sin lactosa,110.0,chirimoya,,,
1509578,YOGURT SIN LACTOSA CALAN VAINILLA POTE 110 G UNIDAD,Yogurt,99.0,pote,calan,,yogurt sin lactosa,,,,,,sin lactosa,110.0,vainilla,,,
1505142,MARISCO CONSERVA AL NATURAL TEMPANO SURTIDO CALDILLO TARRO 425 G UNIDAD,Conservas,99.0,tarro,tempano,surtido; surtido caldillo,marisco conserva al natural,,,,,,,425.0,,,,
1509589,YOGURT SIN LACTOSA CALAN FRUTILLA POTE 110 G UNIDAD,Yogurt,99.0,pote,calan,,yogurt sin lactosa,,,,,,sin lactosa,110.0,frutilla,,,
1435869,YOGURT BATIDO SURLAT KIDS FRUTILLA POTE 125 G UNIDAD,Yogurt,99.0,pote,surlat,kids,yogurt batido,,,,,,,125.0,frutilla,,,
1508149,TILAPIA CONGELADA MAR VERDE FILETE BOLSA 500 G UNIDAD,Pescados Y Mariscos Congelados,99.0,bolsa,mar verde,filete,tilapia congelada,1,,,,,,500.0,,,,
1495159,OSTION CONGELADO SOUTH WIND CON CORAL MEDIA CONCHA BOLSA 1K UNIDAD,Pescados Y Mariscos Congelados,99.0,bolsa,south wind,con coral; con coral media concha; concha,ostion congelado,1,,,,,,,,,,
1480076,"PAPAS DUQUESA SAN JORGE BOLSA 2,5K UNIDAD",Frutas Y Verduras Congeladas,99.0,bolsa,san jorge,,papas duquesa,1,,,,,,,,,,
1506305,POUCH CARNE DE POLLO COMERCIALIZADORA ANDINA CUBO 320 G UNIDAD,Pouches,99.0,,comercializadora andina,cubo,pouch carne de pollo,,,,,,,320.0,,,,
1431447,ROMERO GOURMET BOLSA 35 G UNIDAD,Salsas Y Condimentos,99.0,bolsa,gourmet,,romero,1,,,,,,35.0,,,,
1483549,LEGUMBRE INSTANTANEA PF POROTOS GRANADOS POTE 300 G  UNIDAD,Comida Instantánea,99.0,pote,pf,porotos granados,legumbre instantanea,,,,,,,300.0,,,,
1434991,YOGURT BATIDO SOPROLE PIÑA POTE 165 G UNIDAD,Yogurt,99.0,pote,soprole,,yogurt batido,,,,,,,165.0,,,,
1491987,QUESO TROZO SANTA ROSA CABRA TRADICIONAL ENVASE AL VACIO 200 G UNIDAD,Derivados De Lácteos,99.0,,santa rosa,cabra; cabra tradicional envase al vacio,queso trozo,,,,,,,200.0,,,,
1491927,QUESO TROZO SANTA ROSA AZUL DISPLAY 100 G UNIDAD,Derivados De Lácteos,99.0,display,santa rosa,azul,queso trozo,,,,,,,100.0,,,,
1488680,MARGARINA PAMPERITA LIGHT POTE 500 G UNIDAD,Derivados De Lácteos,99.0,pote,pamperita,,margarina,,,,,,light,500.0,,,,
555103,ZAPALLO FRESCO  CAMOTE UNIDAD,Verdura Fresca,99.0,,,camote,zapallo fresco,,,,,,,,,,,
547527,PAPA FRESCA  PATAGONIA INIA SEGUNDA 1 K UNIDAD,Verdura Fresca,99.0,,,patagonia inia segunda,papa fresca,,,,,,,,,,,
547522,PAPA FRESCA  YAGANA INIA SEGUNDA 1 K UNIDAD ,Verdura Fresca,99.0,,,yagana inia segunda,papa fresca,,,,,,,,,,,
547521,PAPA FRESCA  YAGANA INIA SEGUNDA 1 K UNIDAD,Verdura Fresca,99.0,,,yagana inia segunda,papa fresca,,,,,,,,,,,
547516,PAPA FRESCA  PATAGONIA INIA PRIMERA 1 K UNIDAD,Verdura Fresca,99.0,,,patagonia inia primera,papa fresca,,,,,,,,,,,
547510,PAPA FRESCA  YAGANA INIA PRIMERA 1 K UNIDAD,Verdura Fresca,99.0,,,yagana inia primera,papa fresca,,,,,,,,,,,
470769,PAPA FRESCA  PATAGONIA PRIMERA 1 K UNIDAD,Verdura Fresca,99.0,,,patagonia primera,papa fresca,,,,,,,,,,,
555132,ACELGA FRESCA  PAQUETE 1 K APROX,Verdura Fresca,99.0,,,paquete,acelga fresca,,,,,,,,,,,
1494552,PANCETA LA PREFERIDA BOLSA 180 G UNIDAD,Fiambrería,99.0,bolsa,la preferida,,panceta,1,,,,,,180.0,,,,
1504176,KANIKAMA EL GOLFO DISPLAY 200 G UNIDAD,Pescados Y Mariscos Congelados,99.0,display,el golfo,,kanikama,,,,,,,200.0,,,,
1489662,YOGURT LIGHT QUILLAYES GRIEGO CON PAPAYAS POTE 110 G UNIDAD,Yogurt,99.0,pote,quillayes,griego; griego con,yogurt light,,,,,,light,110.0,,,,
1500409,ALFAJOR GALLO CHOCOLATE Y DULCE DE LECHE BOLSA 22 G UNIDAD,Confitería,99.0,bolsa,gallo,chocolate; chocolate y dulce de leche; leche,alfajor; chocolate,1,,,,,,22.0,,,,
1500432,ALFAJOR GALLO CHOCOLATE BLANCO Y DULCE DE LECHE BOLSA 22 G UNIDAD,Confitería,99.0,bolsa,gallo,blanco; chocolate; chocolate blanco y dulce de leche; leche,alfajor; chocolate,1,,,,,,22.0,,,,
1484428,HAMBURGUESA VACUNO CONGELADA LLANQUIHUE PREMIUM SACHET 100 G UNIDAD,Hamburguezas Y Churrascos,99.0,sachet,llanquihue,premium,hamburguesa vacuno congelada,,,,,,,100.0,,,,
1504818,LECHE SABORIZADA SEMIDESCREMADA DANONE MOMENTS CARAMEL CAFE CAJA 1 L UNIDAD,Leche saborizada,99.0,caja,danone,moments,leche saborizada semidescremada,,1.0,,,,,,caramel cafe,,,
1505367,NUGGETS EL GOLFO PECECITOS BOLSA 500 G UNIDAD,Apanados,99.0,bolsa,el golfo,pececitos,nuggets,1,,,,,,500.0,,,,
1483587,NUGGETS PF POLLO BOLSA 1K UNIDAD,Apanados,99.0,bolsa,pf,pollo,nuggets,1,,,,,,,,,,
1504387,LECHE DE SOYA OLVEBRA CONDENSADA SOYMILKE TARRO 330 G UNIDAD,Leches Especiales,99.0,tarro,olvebra,condensada soymilke,leche de soya,,,,,,,330.0,,,,
554590,TORTA  MIXTA 15 PERSONAS UNIDAD,Repostería,99.0,,,,torta,,,,,,,,,,,
514388,QUEQUE LUCERNA NAVIDEÑO 800 G UNIDAD,Repostería,99.0,,lucerna,,queque,,,,,,,800.0,,,,
500541,QUEQUE DAILY FRESH VAINILLA 100 G UNIDAD,Repostería,99.0,,daily fresh,,queque,,,,,,,100.0,vainilla,,,
1509192,YOGURT LIGHT DANONE SEMIDESCREMADO DELICIAS CHEESECAKE DE FRUTILLA POTE 150 G UNIDAD,Yogurt,99.0,pote,danone,,yogurt light,,,,,,light; semidescremado,150.0,frutilla,,,
1445224,MARISCO CONSERVA AL NATURAL ROBINSON CRUSOE CHORITOS SALSA VERDE TARRO 190 G UNIDAD,Conservas,99.0,tarro,robinson crusoe,choritos; choritos salsa verde,marisco conserva al natural,,,,,,,190.0,,,,
520540,QUEQUE COSTA CHOCMAN 33 G UNIDAD,Repostería,99.0,,costa,chocman,queque,,,,,,,33.0,,,,
554486,QUEQUE LA BOMBONERA BROWNIE 60 G UNIDAD,Repostería,99.0,,la bombonera,brownie,queque,,,,,,,60.0,,,,
1484122,ZAPALLO CONGELADO ALIFRUT CUBO BOLSA 1K UNIDAD,Frutas Y Verduras Congeladas,99.0,bolsa,alifrut,cubo,zapallo congelado,1,,,,,,,,,,
551900,QUEQUE RICAFOOD MAGDALENA 40 G UNIDAD,Repostería,99.0,,ricafood,magdalena,queque,,,,,,,40.0,,,,
1486419,CANELA GUTLAND ENTERA BOLSA 1K UNIDAD,Salsas Y Condimentos,99.0,bolsa,gutland,entera,canela,1,,,,,,,,,,
1486459,CANELA GUTLAND MOLIDA BOLSA 500 G UNIDAD,Salsas Y Condimentos,99.0,bolsa,gutland,molida,canela,1,,,,,,500.0,,,,
1491732,QUESO CREMOSO SANTA ROSA ALOUETTE UNTABLE ACEITUNAS POTE 100 G UNIDAD,Derivados De Lácteos,99.0,pote,santa rosa,alouette untable aceitunas; untable,queso cremoso,,,,,,,100.0,,,,
531698,PIE DE LIMON  1 PERSONA UNIDAD,Repostería,99.0,,,,,,,,,,,,limon,,,
544680,PASTELES  STRUDELL MANZANA 56 G UNIDAD,Repostería,99.0,,,,,,,,,,,56.0,,,,
544678,PASTELES  MEDIA LUNA 45 G UNIDAD,Repostería,99.0,,,,,,,,,,,45.0,,,,
544676,PASTELES  VOLCAN DE CHOCOLATE 80 G UNIDAD,Repostería,99.0,,,,,,,,,,,80.0,chocolate,,,
1483011,HAMBURGUESA CERDO CONGELADA PF SACHET 90 G UNIDAD,Hamburguezas Y Churrascos,99.0,sachet,pf,,hamburguesa cerdo congelada,,,,,,,90.0,,,,
1506852,QUESO LAMINADO LOS HORNOS MANTECOSO BOLSA 500 G UNIDAD,Derivados De Lácteos,99.0,bolsa,los hornos,mantecoso,queso laminado,1,,,,,,500.0,,,,
1507999,SURTIDO MARISCOS CONGELADO PESCA AUSTRAL NORMAL BOLSA 500 G UNIDAD,Pescados Y Mariscos Congelados,99.0,bolsa,austral; pesca austral,normal,surtido mariscos congelado,1,,,,,,500.0,,,,
1506260,POUCH CARNE DE POLLO COMERCIALIZADORA ANDINA FILETILLO 1K UNIDAD,Pouches,99.0,,comercializadora andina,filetillo,pouch carne de pollo,,,,,,,,,,,
1506289,POUCH CARNE DE POLLO COMERCIALIZADORA ANDINA CUBO 500 G UNIDAD,Pouches,99.0,,comercializadora andina,cubo,pouch carne de pollo,,,,,,,500.0,,,,
1506282,POUCH CARNE DE POLLO COMERCIALIZADORA ANDINA CUBO 1K UNIDAD,Pouches,99.0,,comercializadora andina,cubo,pouch carne de pollo,,,,,,,,,,,
554594,PASTELES  PROFITEROLES RELLENO CREMA PASTELERA UNIDAD,Repostería,99.0,,,,,,,,,,,,,,,
519439,SANDWICH TEAL PANINI MECHADA QUESO CHEDAR BOLSA 186 GR UNIDAD,Pan Envasado,99.0,bolsa,teal,panini mechada queso chedar,sandwich,1,,,,,,186.0,,,,
555429,SANDWICH CRESSO HALLULLA AVE PIMENTON BOLSA 120 GR UNIDAD,Pan Envasado,99.0,bolsa,cresso,ave pimenton; hallulla ave pimenton,sandwich,1,,,,,,120.0,,,,
555428,SANDWICH CRESSO HALLULLA JAMON QUESO BOLSA 122 GR UNIDAD,Pan Envasado,99.0,bolsa,cresso,hallulla jamon; hallulla jamon queso; jamon queso,sandwich,1,,,,,,122.0,,,,
555427,SANDWICH CRESSO HALLULLA QUESO BOLSA 100 GR UNIDAD,Pan Envasado,99.0,bolsa,cresso,hallulla queso,sandwich,1,,,,,,100.0,,,,
555426,SANDWICH CRESSO HALLULLA JAMON BOLSA 105 GR UNIDAD,Pan Envasado,99.0,bolsa,cresso,hallulla jamon,sandwich,1,,,,,,105.0,,,,
555425,SANDWICH CRESSO HALLULLA PATE BOLSA 140 GR UNIDAD,Pan Envasado,99.0,bolsa,cresso,hallulla pate,sandwich,1,,,,,,140.0,,,,
520538,SANDWICH ANDRADE FRICA JAMÓN QUESO BOLSA 145 G UNIDAD,Pan Envasado,99.0,bolsa,andrade,jamon queso,sandwich,1,,,,,,145.0,,,,
1482327,FRUTA CONSERVA DEYCO PIÑAS EN RODAJAS TARRO 840 G UNIDAD,Conservas,99.0,tarro,deyco,,fruta conserva,,,,,,,840.0,,,,
1503874,JAMON PAVO  RECETA DEL ABUELO PECHUGA COCIDA LAMINADA DISPLAY 125 G UNIDAD,Fiambrería,99.0,display,receta del abuelo,jamon; pechuga cocida; pechuga cocida laminada,,,,,,,,125.0,,,,
1506889,QUESO LAMINADO LOS HORNOS MANTECOSO BOLSA 250 G UNIDAD,Derivados De Lácteos,99.0,bolsa,los hornos,mantecoso,queso laminado,1,,,,,,250.0,,,,
1500499,ATUN CONSERVA EN ACEITE BUEN CHEF TARRO 185 G UNIDAD,Conservas,99.0,tarro,buen chef,,atun conserva en aceite,,,,,,,185.0,,,,
1508659,YOGURT BATIDO ACTIVIA SEMIDESCREMADO NATURAL ENDULZADO BOLSA 1 K UNIDAD,Yogurt,99.0,bolsa,activia,,yogurt batido,1,,,,,semidescremado,,natural,,,
500593,SANDWICH DAILY FRESH HALLULLA QUESO GAUDA BOLSA 110 GR UNIDAD,Pan Envasado,99.0,bolsa,daily fresh,hallulla queso; hallulla queso gauda,sandwich,1,,,,,,110.0,,,,
1443604,JUGO LIQUIDO  WATT´S NECTAR DAMASCO BOTELLA RETORNABLE VIDRIO 350 CC UNIDAD,Jugos,99.0,botella,watt´s,nectar,,,0.35000000000000003,,,,,,damasco,,,
1495782,PAN DE PASCUA CASTAÑO TRADICIONAL BOLSA 900 G UNIDAD,Repostería,99.0,bolsa,castaño,tradicional,pan de pascua,1,,,,,,900.0,,,,
1489842,YOGURT SIN LACTOSA QUILLAYES GRIEGO CON PAPAYA POTE 110 G UNIDAD,Yogurt,99.0,pote,quillayes,griego; griego con,yogurt sin lactosa,,,,,,sin lactosa,110.0,papaya,,,
1489857,YOGURT SIN LACTOSA QUILLAYES GRIEGO CON BERRIES POTE 110 G UNIDAD,Yogurt,99.0,pote,quillayes,griego; griego con,yogurt sin lactosa,,,,,,sin lactosa,110.0,berries,,,
500580,SANDWICH DAILY FRESH HALLULLA JAMON QUESO BOLSA 135 GR UNIDAD,Pan Envasado,99.0,bolsa,daily fresh,hallulla jamon; hallulla jamon queso; jamon queso,sandwich,1,,,,,,135.0,,,,
1494619,"CORTE ASADO DE TIRA CONGELADO PAMPA VERDE ANCHO AL VACIO 1,5K APROX. UNIDAD",Vacuno Congelado,99.0,,pampa verde,ancho,corte asado de tira congelado,,,,,,,,,al vacio,,
1494642,"CORTE ASADO DE TIRA CONGELADO PAMPA VERDE ANGOSTO AL VACIO 1,2K APROX. UNIDAD",Vacuno Congelado,99.0,,pampa verde,angosto,corte asado de tira congelado,,,,,,,,,al vacio,,
1508247,TORTILLAS  OLD EL PASO BURRITOS (8 UND) BOLSA 311 G UNIDAD,Masas Y Tortillas,99.0,bolsa,old el paso,,,1,,,,,,311.0,,,,
1491357,ATUN CONSERVA EN ACEITE REAL LOMITOS PACK 3 UN TARRO 80 G  UNIDAD,Conservas,99.0,tarro,real,lomitos; lomitos pack; pack,atun conserva en aceite,,,,3.0,,,80.0,,,,
1491717,QUESO CREMOSO SANTA ROSA LIGHT PAN 227 G UNIDAD,Derivados De Lácteos,99.0,pan,santa rosa,,queso cremoso,,,,,,light,227.0,,,,
1491777,QUESO CREMOSO SANTA ROSA LIGHT POTE 150 G UNIDAD,Derivados De Lácteos,99.0,pote,santa rosa,,queso cremoso,,,,,,light,150.0,,,,
1494241,CHORICILLO LA PREFERIDA CERDO COCKTAIL DISPLAY 250 G UNIDAD,Embutido ,99.0,display,la preferida,cerdo; cerdo cocktail,choricillo,,,,,,,250.0,,,,
